13	Freakonomics	Mass Transit Hysteria: Full Transcript	 	November 15, 2012 @ 11:02am	http://freakonomics.com/2012/11/15/mass-transit-hysteria-full-transcript/	http://www.freakonomics.com/2012/11/15/mass-transit-hysteria-a-new-marketplace-podcast/	 
14	Freakonomics	I Consult, Therefore I Am: Full Transcript	 	November 26, 2012 @ 11:30am	http://freakonomics.com/2012/11/26/i-consult-therefore-i-am-full-transcript/	http://www.freakonomics.com/2012/11/26/i-consult-therefore-i-am-a-new-freakonomics-radio-podcast/	 
15	Freakonomics	Free-conomics: Full Transcript	 	November 29, 2012 @ 10:33am	http://freakonomics.com/2012/11/29/free-conomics-full-transcript/	http://www.freakonomics.com/2012/11/29/free-conomics-a-new-marketplace-podcast/	 
16	Freakonomics	The Things They Taught Me: Full Transcript	 	December 6, 2012 @ 10:42am	http://freakonomics.com/2012/12/06/the-things-they-taught-me-full-transcript/	http://www.freakonomics.com/2012/12/06/the-things-they-taught-me-a-new-freakonomics-radio-podcast/	 
17	Freakonomics	Have a Very Homo Economicus Christmas: Full Transcript	 	December 13, 2012 @ 10:17am	http://freakonomics.com/2012/12/13/have-a-very-homo-economicus-christmas-full-transcript/	http://www.freakonomics.com/2012/12/13/have-a-very-homo-economicus-christmas-a-new-marketplace-podcast/	 
18	Freakonomics	How Much Does a Good Boss Really Matter? Full Transcript	 	December 27, 2012 @ 1:12pm	http://freakonomics.com/2012/12/27/how-much-does-a-good-boss-really-matter-full-transcript/	http://www.freakonomics.com/2012/12/27/how-much-does-a-good-boss-really-matter-a-new-marketplace-podcast/	 
19	Freakonomics	How Did “Freakonomics” Get Its Name? Full Transcript	 	January 3, 2013 @ 9:44am	http://freakonomics.com/2013/01/03/how-did-freakonomics-get-its-name-full-transcript/	http://freakonomics.com/podcast/how-did-freakonomics-get-its-name-a-new-freakonomics-radio-podcast/	 
20	Freakonomics	How Is a Bad Radio Station Like Our Public-School System? A Freakonomics Radio Podcast Encore: Full Transcript	 	December 21, 2011 @ 8:17am	http://freakonomics.com/2011/12/21/how-is-a-bad-radio-station-like-our-public-school-system-a-freakonomics-radio-podcast-encore-full-transcript/	http://www.freakonomics.com/2011/12/21/how-is-a-bad-radio-station-like-our-public-school-system-a-freakonomics-radio-podcast-encore/	 
21	Freakonomics	Freakonomics Goes to College, Part 1: Full Transcript	 	July 30, 2012 @ 11:32am	http://freakonomics.com/2012/07/30/freakonomics-goes-to-college-part-1-full-transcript/	http://freakonomics.com/2012/07/30/freakonomics-goes-to-college-part-1-full-transcript/	 
22	Freakonomics	The Season of Death: Full Transcript	 	August 9, 2012 @ 3:53pm	http://freakonomics.com/2012/08/09/the-season-of-death-full-transcript/	http://www.freakonomics.com/	 
23	Freakonomics	Freakonomics Goes to College, Part 2: Full Transcript	 	August 16, 2012 @ 3:55pm	http://freakonomics.com/2012/08/16/freakonomics-goes-to-college-part-2-full-transcript/	http://freakonomics.com/2012/08/16/freakonomics-goes-to-college-part-2-full-transcript/	 
24	Freakonomics	There’s Cake in the Breakroom! Full Transcript	 	August 23, 2012 @ 4:04pm	http://freakonomics.com/2012/08/23/theres-cake-in-the-breakroom-full-transcript/	http://freakonomics.com/2012/08/23/theres-cake-in-the-breakroom-full-transcript/	 
25	Freakonomics	How Deep Is the Shadow Economy? Full Transcript	 	August 30, 2012 @ 4:06pm	http://freakonomics.com/2012/08/30/how-deep-is-the-shadow-economy-full-transcript/	http://freakonomics.com/2012/08/30/how-deep-is-the-shadow-economy-full-transcript/	 
26	Freakonomics	Why Online Poker Should Be Legal: Full Transcript	 	September 20, 2012 @ 11:32am	http://freakonomics.com/2012/09/20/why-online-poker-should-be-legal-full-transcript/	http://www.freakonomics.com/2012/09/20/why-online-poker-should-be-legal-a-new-marketplace-podcast/	 
27	Freakonomics	The Tale of the $15 Tomato: Full Transcript	 	September 24, 2012 @ 10:00am	http://freakonomics.com/2012/09/24/the-tale-of-the-15-tomato-full-transcript/	http://www.freakonomics.com/2012/09/24/the-tale-of-the-15-tomato-a-new-freakonomics-radio-podcast/	 
28	Freakonomics	The Cobra Effect: Full Transcript	 	October 11, 2012 @ 9:30am	http://freakonomics.com/2012/10/11/the-cobra-effect-full-transcript/	http://www.freakonomics.com/2012/10/11/the-cobra-effect-a-new-freakonomics-radio-podcast/	 
29	Freakonomics	Lying to Ourselves: Full Transcript	 	October 18, 2012 @ 9:30am	http://freakonomics.com/2012/10/18/lying-to-ourselves-full-transcript/	http://www.freakonomics.com/2012/10/18/lying-to-ourselves-a-new-marketplace-podcast/	 
30	Freakonomics	Hey Baby, Is That a Prius You’re Driving? Full Transcript	 	July 7, 2011 @ 9:31am	http://freakonomics.com/2011/07/07/hey-baby-is-that-a-prius-youre-driving-full-transcript/	http://freakonomics.com/2011/07/07/hey-baby-is-that-a-prius-youre-driving-full-transcript/	 
31	Freakonomics	Where Have All the Hitchhikers Gone? Full Transcript	 	October 10, 2011 @ 8:07am	http://freakonomics.com/2011/10/10/where-have-all-the-hitchhikers-gone-full-transcript/	http://www.freakonomics.com/2011/10/10/where-have-all-the-hitchhikers-gone-a-new-freakonomics-radio-podcast/	 
32	Freakonomics	Wildfires, Cops, and Keggers: Full Transcript	 	November 2, 2011 @ 9:01am	http://freakonomics.com/2011/11/02/wildfires-cops-and-keggers-full-transcript/	http://freakonomics.com/2011/11/02/wildfires-cops-and-keggers-full-transcript/	 
33	Freakonomics	Boo…Who?: Full Transcript	 	November 10, 2011 @ 10:41am	http://freakonomics.com/2011/11/10/boo-who-full-transcript/	http://www.freakonomics.com/2011/11/10/boo-who-a-new-freakonomics-radio-podcast/	 
34	Freakonomics	Unnatural Turkeys: Full Transcript	 	November 17, 2011 @ 8:57am	http://freakonomics.com/2011/11/17/unnatural-turkeys-full-transcript/	http://freakonomics.com/2011/11/17/unnatural-turkeys-full-transcript/	 
35	Freakonomics	The Truth Is Out There…Isn't It?: Full Transcript	 	November 23, 2011 @ 10:22am	http://freakonomics.com/2011/11/23/the-truth-is-out-there-isnt-it-full-transcript/	http://www.freakonomics.com/2011/11/23/the-truth-is-out-there%e2%80%a6isn%e2%80%99t-it-a-new-freakonomics-radio-podcast/	 
36	Freakonomics	What Makes a Donor Donate? Full Transcript	 	November 30, 2011 @ 9:12am	http://freakonomics.com/2011/11/30/what-makes-a-donor-donate-full-transcript/	http://www.freakonomics.com/2011/11/30/what-makes-a-donor-donate-a-new-marketplace-podcast/	 
37	Freakonomics	Weird Recycling: Full Transcript	 	December 5, 2011 @ 10:40am	http://freakonomics.com/2011/12/05/weird-recycling-full-transcript/	http://www.freakonomics.com/2011/12/05/weird-recycling-a-new-freakonomics-radio-podcast/	 
38	Freakonomics	How American Food Got So Bad: Full Transcript	 	December 14, 2011 @ 9:41am	http://freakonomics.com/2011/12/14/how-american-food-got-so-bad-full-transcript/	http://www.freakonomics.com/2011/12/14/how-american-food-got-so-bad-a-new-marketplace-podcast/	 
39	Wait Wait... Don't Tell Me!	'Wait Wait' For Dec. 2, 2017, With Not My Job Guest Greta Gerwig	Bluff The Listener	December 2, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=567913967	https://www.npr.org/templates/transcript/transcript.php?storyId=567913967	 
40	Wait Wait... Don't Tell Me!	'Wait Wait' For Dec. 2, 2017, With Not My Job Guest Greta Gerwig	Who's Bill This Time	December 2, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=567913398	https://www.npr.org/templates/transcript/transcript.php?storyId=567913398	 
41	Wait Wait... Don't Tell Me!	'Wait Wait' For Dec. 2, 2017, With Not My Job Guest Greta Gerwig	Panel Questions	December 2, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=567913579	https://www.npr.org/templates/transcript/transcript.php?storyId=567913579	 
42	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 25, 2017: Favorite Interviews And Never-Aired Moments	Not My Job: Comedian Bassem Youssef Gets Quizzed On Tubers	November 25, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=565730367	https://www.npr.org/templates/transcript/transcript.php?storyId=565730367	 
43	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 18, 2017, With Not My Job Guest Liz Climo	Not My Job: 'Simpsons' Artist Liz Climo Gets Quizzed On Jessica Simpson	November 18, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=564979246	https://www.npr.org/templates/transcript/transcript.php?storyId=564979246	 
44	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 25, 2017: Favorite Interviews And Never-Aired Moments	Not My Job: We Quiz Moguls Skier Hannah Kearney On Business Moguls	November 25, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=565727640	https://www.npr.org/templates/transcript/transcript.php?storyId=565727640	 
45	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 25, 2017: Favorite Interviews And Never-Aired Moments	Panel Round	November 25, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=565748213	https://www.npr.org/templates/transcript/transcript.php?storyId=565748213	 
46	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 25, 2017: Favorite Interviews And Never-Aired Moments	Bluff The Listener	November 25, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=565748216	https://www.npr.org/templates/transcript/transcript.php?storyId=565748216	 
47	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 25, 2017: Favorite Interviews And Never-Aired Moments	Not My Job: We Quiz 'Bizarre Foods' Host Andrew Zimmern About White Bread	November 25, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=565733104	https://www.npr.org/templates/transcript/transcript.php?storyId=565733104	 
48	Wait Wait... Don't Tell Me!	'Wait Wait' For Dec. 2, 2017, With Not My Job Guest Greta Gerwig	Not My Job: We Quiz 'Lady Bird' Director Greta Gerwig On Female Birds 	December 2, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=567813086	https://www.npr.org/templates/transcript/transcript.php?storyId=567813086	 
49	Wait Wait... Don't Tell Me!	'Wait Wait' For Dec. 2, 2017, With Not My Job Guest Greta Gerwig	Panelist Questions	December 2, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=567913764	https://www.npr.org/templates/transcript/transcript.php?storyId=567913764	 
50	Wait Wait... Don't Tell Me!	'Wait Wait' For Dec. 2, 2017, With Not My Job Guest Greta Gerwig	Limericks	December 2, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=567914080	https://www.npr.org/templates/transcript/transcript.php?storyId=567914080	 
51	Wait Wait... Don't Tell Me!	'Wait Wait' For Dec. 2, 2017, With Not My Job Guest Greta Gerwig	Lightning Fill In The Blank	December 2, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=567914404	https://www.npr.org/templates/transcript/transcript.php?storyId=567914404	 
52	Wait Wait... Don't Tell Me!	'Wait Wait' For Dec. 2, 2017, With Not My Job Guest Greta Gerwig	Prediction	December 2, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=567914608	https://www.npr.org/templates/transcript/transcript.php?storyId=567914608	 
53	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 4, 2017, With Not My Job Guest Scott Kelly	Who's Bill This Time	November 4, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=562002670	https://www.npr.org/templates/transcript/transcript.php?storyId=562002670	 
54	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 4, 2017, With Not My Job Guest Scott Kelly	Panel Questions	November 4, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=562002748	https://www.npr.org/templates/transcript/transcript.php?storyId=562002748	 
55	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 4, 2017, With Not My Job Guest Scott Kelly	Bluff The Listener 	November 4, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=562002765	https://www.npr.org/templates/transcript/transcript.php?storyId=562002765	 
56	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 4, 2017, With Not My Job Guest Scott Kelly	Not My Job: We Quiz ISS Astronaut Scott Kelly About IHOP	November 4, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=561925338	https://www.npr.org/templates/transcript/transcript.php?storyId=561925338	 
57	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 11, 2017, With Not My Job Guest Lee Unkrich	Who's Bill This Time	November 11, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=563393898	https://www.npr.org/templates/transcript/transcript.php?storyId=563393898	 
58	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 11, 2017, With Not My Job Guest Lee Unkrich	Panel Questions	November 11, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=563396590	https://www.npr.org/templates/transcript/transcript.php?storyId=563396590	 
59	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 11, 2017, With Not My Job Guest Lee Unkrich	Bluff The Listener	November 11, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=563397017	https://www.npr.org/templates/transcript/transcript.php?storyId=563397017	 
60	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 11, 2017, With Not My Job Guest Lee Unkrich	Not My Job: We Quiz 'Coco' Director Lee Unkrich About Taco Bell	November 11, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=563361024	https://www.npr.org/templates/transcript/transcript.php?storyId=563361024	 
61	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 11, 2017, With Not My Job Guest Lee Unkrich	Panelist Game	November 11, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=563397151	https://www.npr.org/templates/transcript/transcript.php?storyId=563397151	 
62	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 18, 2017, With Not My Job Guest Liz Climo	Who's Bill This Time	November 18, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=564984636	https://www.npr.org/templates/transcript/transcript.php?storyId=564984636	 
63	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 18, 2017, With Not My Job Guest Liz Climo	Panel Questions	November 18, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=564984795	https://www.npr.org/templates/transcript/transcript.php?storyId=564984795	 
64	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 18, 2017, With Not My Job Guest Liz Climo	Bluff The Listener	November 18, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=564984963	https://www.npr.org/templates/transcript/transcript.php?storyId=564984963	 
65	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 4, 2017, With Not My Job Guest Scott Kelly	Prediction	November 4, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=562003046	https://www.npr.org/templates/transcript/transcript.php?storyId=562003046	 
66	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 11, 2017, With Not My Job Guest Lee Unkrich	Limericks	November 11, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=563397428	https://www.npr.org/templates/transcript/transcript.php?storyId=563397428	 
67	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 11, 2017, With Not My Job Guest Lee Unkrich	Lightning Fill In The Blank	November 11, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=563397588	https://www.npr.org/templates/transcript/transcript.php?storyId=563397588	 
68	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 11, 2017, With Not My Job Guest Lee Unkrich	Prediction	November 11, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=563397984	https://www.npr.org/templates/transcript/transcript.php?storyId=563397984	 
69	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 18, 2017, With Not My Job Guest Liz Climo	Panelist Game	November 18, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=564985371	https://www.npr.org/templates/transcript/transcript.php?storyId=564985371	 
70	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 18, 2017, With Not My Job Guest Liz Climo	Limericks	November 18, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=564985900	https://www.npr.org/templates/transcript/transcript.php?storyId=564985900	 
71	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 18, 2017, With Not My Job Guest Liz Climo	Lightning Fill In The Blank	November 18, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=564985910	https://www.npr.org/templates/transcript/transcript.php?storyId=564985910	 
72	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 18, 2017, With Not My Job Guest Liz Climo	Prediction	November 18, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=564986086	https://www.npr.org/templates/transcript/transcript.php?storyId=564986086	 
73	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 25, 2017: Favorite Interviews And Never-Aired Moments	Not My Job: We Quiz Author Nora Roberts (aka JD Robb) On J.D. Salinger	November 25, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=565730853	https://www.npr.org/templates/transcript/transcript.php?storyId=565730853	 
74	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 4, 2017, With Not My Job Guest Scott Kelly	Panelist Game	November 4, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=562002792	https://www.npr.org/templates/transcript/transcript.php?storyId=562002792	 
75	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 4, 2017, With Not My Job Guest Scott Kelly	Limericks	November 4, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=562002895	https://www.npr.org/templates/transcript/transcript.php?storyId=562002895	 
76	Wait Wait... Don't Tell Me!	'Wait Wait' For Nov. 4, 2017, With Not My Job Guest Scott Kelly	Lightning Fill In The Blank	November 4, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=562002926	https://www.npr.org/templates/transcript/transcript.php?storyId=562002926	 
77	Wait Wait... Don't Tell Me!	'Wait Wait' For Sept. 30, 2017, With Not My Job Guest Adam Scott	Bluff The Listener	September 30, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=554711979	https://www.npr.org/templates/transcript/transcript.php?storyId=554711979	 
78	Wait Wait... Don't Tell Me!	'Wait Wait' For Sept. 30, 2017, With Not My Job Guest Adam Scott	Not My Job: We Quiz Adam Scott Of 'Ghosted' On Ghosting	September 30, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=554567840	https://www.npr.org/templates/transcript/transcript.php?storyId=554567840	 
79	Wait Wait... Don't Tell Me!	'Wait Wait' For Sept. 30, 2017, With Not My Job Guest Adam Scott	Panelist Game	September 30, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=554711994	https://www.npr.org/templates/transcript/transcript.php?storyId=554711994	 
80	Wait Wait... Don't Tell Me!	'Wait Wait' For Oct. 7, 2017, With Not My Job Guest Andy Richter	Who's Bill This Time	October 7, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=556241388	https://www.npr.org/templates/transcript/transcript.php?storyId=556241388	 
81	Wait Wait... Don't Tell Me!	'Wait Wait' For Oct. 7, 2017, With Not My Job Guest Andy Richter	Panel Questions	October 7, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=556241391	https://www.npr.org/templates/transcript/transcript.php?storyId=556241391	 
82	Wait Wait... Don't Tell Me!	'Wait Wait' For Oct. 7, 2017, With Not My Job Guest Andy Richter	Bluff The Listener	October 7, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=556241394	https://www.npr.org/templates/transcript/transcript.php?storyId=556241394	 
83	Wait Wait... Don't Tell Me!	'Wait Wait' For Oct. 7, 2017, With Not My Job Guest Andy Richter	Not My Job: We Quiz Conan Sidekick Andy Richter On 'Conan The Destroyer'	October 7, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=556223221	https://www.npr.org/templates/transcript/transcript.php?storyId=556223221	 
84	Wait Wait... Don't Tell Me!	'Wait Wait' For Oct. 14, 2017: Favorite Interviews And Never-Aired Moments	Not My Job: Eddie Izzard Gets Quizz-ard On King Gizzard & The Lizard Wizard	October 14, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=557615095	https://www.npr.org/templates/transcript/transcript.php?storyId=557615095	 
85	Wait Wait... Don't Tell Me!	'Wait Wait' For Oct. 14, 2017: Favorite Interviews And Never-Aired Moments	Panel Questions	October 14, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=557615295	https://www.npr.org/templates/transcript/transcript.php?storyId=557615295	 
86	Wait Wait... Don't Tell Me!	'Wait Wait' For Oct. 14, 2017: Favorite Interviews And Never-Aired Moments	Not My Job: Hockey Goalie Bernie Parent Gets Quizzed On (Cake) Icing	October 14, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=557620001	https://www.npr.org/templates/transcript/transcript.php?storyId=557620001	 
87	Wait Wait... Don't Tell Me!	'Wait Wait' For Oct. 14, 2017: Favorite Interviews And Never-Aired Moments	Bluff The Listener	October 14, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=557615301	https://www.npr.org/templates/transcript/transcript.php?storyId=557615301	 
88	Wait Wait... Don't Tell Me!	'Wait Wait' For Oct. 28, 2017, With Not My Job Guest Brian May	Who's Bill This Time	October 28, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=560587015	https://www.npr.org/templates/transcript/transcript.php?storyId=560587015	 
89	Wait Wait... Don't Tell Me!	'Wait Wait' For Oct. 28, 2017, With Not My Job Guest Brian May	Panel Questions	October 28, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=560587304	https://www.npr.org/templates/transcript/transcript.php?storyId=560587304	 
90	Wait Wait... Don't Tell Me!	'Wait Wait' For Oct. 28, 2017, With Not My Job Guest Brian May	Bluff The Listener	October 28, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=560587314	https://www.npr.org/templates/transcript/transcript.php?storyId=560587314	 
91	Wait Wait... Don't Tell Me!	'Wait Wait' For Oct. 28, 2017, With Not My Job Guest Brian May	Not My Job: Queen's Brian May Gets Quizzed About Dairy Queen	October 28, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=560384990	https://www.npr.org/templates/transcript/transcript.php?storyId=560384990	 
92	Wait Wait... Don't Tell Me!	'Wait Wait' For Oct. 14, 2017: Favorite Interviews And Never-Aired Moments	Not My Job: We Quiz Aubrey Plaza On The Plaza Hotel	October 14, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=557621750	https://www.npr.org/templates/transcript/transcript.php?storyId=557621750	 
93	Wait Wait... Don't Tell Me!	'Wait Wait' For Oct. 14, 2017: Favorite Interviews And Never-Aired Moments	Panel Questions	October 14, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=557615307	https://www.npr.org/templates/transcript/transcript.php?storyId=557615307	 
94	Wait Wait... Don't Tell Me!	'Wait Wait' For Oct. 28, 2017, With Not My Job Guest Brian May	Panel Questions	October 28, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=560587563	https://www.npr.org/templates/transcript/transcript.php?storyId=560587563	 
95	Wait Wait... Don't Tell Me!	'Wait Wait' For Oct. 28, 2017, With Not My Job Guest Brian May	Limericks	October 28, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=560587590	https://www.npr.org/templates/transcript/transcript.php?storyId=560587590	 
96	Wait Wait... Don't Tell Me!	'Wait Wait' For Oct. 28, 2017, With Not My Job Guest Brian May	Lightning Fill In The Blank	October 28, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=560587604	https://www.npr.org/templates/transcript/transcript.php?storyId=560587604	 
97	Wait Wait... Don't Tell Me!	'Wait Wait' For Oct. 28, 2017, With Not My Job Guest Brian May	Prediction	October 28, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=560587617	https://www.npr.org/templates/transcript/transcript.php?storyId=560587617	 
98	Wait Wait... Don't Tell Me!	'Wait Wait' For Sept. 30, 2017, With Not My Job Guest Adam Scott	Prediction 	September 30, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=554712464	https://www.npr.org/templates/transcript/transcript.php?storyId=554712464	 
99	Wait Wait... Don't Tell Me!	'Wait Wait' For Oct. 7, 2017, With Not My Job Guest Andy Richter	Panel Questions	October 7, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=556241399	https://www.npr.org/templates/transcript/transcript.php?storyId=556241399	 
100	Wait Wait... Don't Tell Me!	'Wait Wait' For Oct. 7, 2017, With Not My Job Guest Andy Richter	Limericks	October 7, 2017	https://www.npr.org/templates/transcript/transcript.php?storyId=556241402	https://www.npr.org/templates/transcript/transcript.php?storyId=556241402	 
